brand;model;generation;version;productionYear;mileage;enginePowerKW;engineCapacity;bodyType;bodyTypeText;fuelType;fuelTypeText;vinAvailable;vin;price;currency
Citroen;C4;Inny;Inny;2014;162250.0;84.0;1560.0;MINIVAN;Minivan;DIESEL;Diesel;True;;39900;PLN
SsangYong;Tivoli;Tivoli (facelift 2019);1.5 T-GDi (163 KM);2022;51178.0;119.0;1497.0;SUV;SUV;GASOLINE;Benzyna;True;;75800;PLN
Ford;Fiesta;Inny;Inny;2016;125900.0;44.0;1242.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;26900;PLN
Volkswagen;Crafter;Inny;Inny;2017;211000.0;103.0;2000.0;PANEL_VAN;Furgon;DIESEL;Diesel;False;;86087;PLN
Ford;Fiesta;Fiesta VII (Mk7);1.25 (82 KM) 3d;2010;163000.0;60.0;1250.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;14500;PLN
Fiat;Fiorino;Fiorino Combi;1.4 8V (73 KM);2012;216000.0;54.0;1360.0;KOMBI;Kombi;GASOLINE;Benzyna;False;;14900;PLN
Volvo;S90;Inny;Inny;2021;41065.0;144.0;1969.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;177900;PLN
Peugeot;207;Inny;Inny;2010;175000.0;66.0;1560.0;HATCHBACK;Hatchback;DIESEL;Diesel;False;;14999;PLN
BMW;Seria 3;Seria 3 Limuzyna (G20);330i (258 KM) Steptronic;2021;26872.0;190.0;1998.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;156900;PLN
Toyota;Corolla;Inny;Inny;2017;70500.0;97.0;1600.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;59000;PLN
Kia;Sportage;Inny;Inny;2012;120000.0;100.0;1591.0;SUV;SUV;GASOLINE;Benzyna;False;;45990;PLN
Skoda;Superb;Inny;Inny;2024;5.0;110.0;1998.0;KOMBI;Kombi;DIESEL;Diesel;False;;207900;PLN
BMW;Seria 5;Inny;Inny;2003;200000.0;141.0;2494.0;SEDAN;Sedan;LPG;LPG;False;;26900;PLN
Volkswagen;Golf;Inny;Inny;2008;230000.0;77.0;1900.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;14900;PLN
Kia;Ceed;Inny;Inny;2014;240000.0;99.0;1591.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;29999;PLN
Peugeot;508;Inny;Inny;2012;264000.0;85.0;1600.0;KOMBI;Kombi;DIESEL;Diesel;False;;29400;PLN
Volkswagen;Passat;Inny;Inny;2020;42465.0;114.0;1395.0;SEDAN;Sedan;GASOLINE;Benzyna;False;;129900;PLN
Toyota;Proace City;Inny;Inny;2020;157335.0;75.0;1499.0;VAN;VAN;DIESEL;Diesel;True;;40650;PLN
Toyota;Corolla;Inny;Inny;2024;3.0;103.0;1798.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;126500;PLN
Fiat;Doblo;Inny;Inny;2007;328123.0;56.0;1400.0;VAN;VAN;LPG;LPG;False;;4700;PLN
Audi;A4;A4 (B8 8K, facelift 2011);2.0 TDI (190 KM);2015;227000.0;140.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;True;;49999;PLN
Ford;Transit Custom;Inny;Inny;2018;132000.0;96.0;1995.0;PANEL_VAN;Furgon;DIESEL;Diesel;True;;78597;PLN
Audi;A4;Inny;Inny;2014;213000.0;110.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;False;;57800;PLN
Audi;A5;A5 Sportback (F5);3.0 TDI (218 KM) S tronic;2017;194000.0;160.0;3000.0;HATCHBACK;Hatchback;DIESEL;Diesel;False;;104900;PLN
Tabbert;Puccini;Inny;Inny;2023;0.0;;0.0;TRAILER;Przyczepa kempingowa;OTHER;Inny;False;;351000;PLN
BMW;X5;X5 (F15);25d (231 KM) xDrive Steptronic;2014;131200.0;170.0;1995.0;SUV;SUV;DIESEL;Diesel;False;;109000;PLN
Mercedes-Benz;E220d;Inny;Inny;2017;173000.0;145.0;2000.0;SEDAN;Sedan;DIESEL;Diesel;True;;128000;PLN
Ford;Edge;Edge II;2.0 (245 KM) Automatic;2017;73500.0;180.0;1999.0;SUV;SUV;GASOLINE;Benzyna;True;;74000;PLN
Opel;Insignia;Insignia Hatchback (A);2.0 CDTI (160 KM) DPF;2012;219777.0;118.0;1956.0;HATCHBACK;Hatchback;DIESEL;Diesel;True;;18500;PLN
Ford;Kuga;Inny;Inny;2018;102713.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;False;;58900;PLN
Suzuki;Wagon R+;Inny;Inny;2011;230000.0;81.0;1560.0;MINIVAN;Minivan;GASOLINE;Benzyna;False;;20800;PLN
Volvo;V90;Inny;Inny;2018;126600.0;173.0;1969.0;KOMBI;Kombi;DIESEL;Diesel;False;;119900;PLN
Peugeot;3008;Inny;Inny;2023;37472.0;96.0;1199.0;SUV;SUV;GASOLINE;Benzyna;False;;112000;PLN
BMW;X5;X5 (G05);30d (286 KM) xDrive MHEV Steptronic;2024;8000.0;210.0;3000.0;SUV;SUV;DIESEL_HYBRID;Hybryda Diesla;True;;375000;PLN
Kia;Rio;Rio III Hatchback (UB);1.2 16V (85 KM);2014;99000.0;62.0;1200.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;35599;PLN
Nissan;Qashqai;Qashqai II (J11, facelift 2017);1.2 DIG-T (115 KM);2018;185600.0;85.0;1200.0;SUV;SUV;GASOLINE;Benzyna;True;;61900;PLN
Mercedes-Benz;GLC;GLC SUV (X253, facelift 2019);GLC 300d (245 KM) 4MATIC G-TRONIC;2021;69000.0;180.0;1991.0;SUV;SUV;GASOLINE;Benzyna;True;;159500;PLN
BMW;Seria 2;2 Series Active Tourer (U06);220i (170 KM) Steptronic;2022;15000.0;125.0;1499.0;MINIVAN;Minivan;GASOLINE;Benzyna;True;;127000;PLN
Citroen;C3;C3 I (Phase II, 2005);1.4 HDi (68 KM);2007;310000.0;37.0;1398.0;HATCHBACK;Hatchback;DIESEL;Diesel;True;;6300;PLN
Toyota;C-HR;Inny;Inny;2023;17000.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;118800;PLN
Toyota;Yaris;Yaris (XP150, facelift);1.5 (110 KM) Ethanol CVT;2023;15190.0;85.0;1490.0;SUV;SUV;HYBRID;Hybrydowy;True;;109800;PLN
Toyota;C-HR;Inny;Inny;2024;2.0;103.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;152994;PLN
Toyota;Auris;Inny;Inny;2007;168230.0;91.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;22000;PLN
Toyota;C-HR;Inny;Inny;2023;6906.0;145.0;1987.0;SUV;SUV;HYBRID;Hybrydowy;True;;188900;PLN
Toyota;Hilux;Inny;Inny;2017;181855.0;110.0;2393.0;PICK_UP;Pick-up;DIESEL;Diesel;True;;115900;PLN
Toyota;Hilux;Inny;Inny;2022;32889.0;150.0;2755.0;PICK_UP;Pick-up;DIESEL;Diesel;True;;299900;PLN
Toyota;C-HR;Inny;Inny;2021;92949.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;109900;PLN
Toyota;Corolla;Inny;Inny;2022;40000.0;89.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;79900;PLN
Toyota;Proace City;Inny;Inny;2023;10935.0;75.0;1499.0;VAN;VAN;DIESEL;Diesel;True;;122900;PLN
Toyota;Corolla;Inny;Inny;2022;10212.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;94800;PLN
Toyota;Aygo X;Inny;Inny;2023;10547.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;69900;PLN
Toyota;Yaris;Inny;Inny;2012;139667.0;73.0;1329.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;32900;PLN
Toyota;Corolla;Inny;Inny;2022;47017.0;90.0;1798.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;89900;PLN
Lexus;NX;Inny;Inny;2020;48624.0;175.0;1998.0;SUV;SUV;GASOLINE;Benzyna;True;;146000;PLN
Toyota;Proace City;Inny;Inny;2022;700.0;75.0;1499.0;PANEL_VAN;Furgon;DIESEL;Diesel;True;;94900;PLN
Toyota;Aygo X;Inny;Inny;2023;951.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;69900;PLN
Toyota;Proace City;Inny;Inny;2022;26886.0;75.0;1499.0;KOMBI;Kombi;DIESEL;Diesel;True;;112900;PLN
Toyota;Camry;Inny;Inny;2021;132480.0;160.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;107900;PLN
Lexus;LS;Inny;Inny;2023;8401.0;264.0;3456.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;499900;PLN
Toyota;C-HR;Inny;Inny;2018;55784.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;86800;PLN
Audi;A6;Inny;Inny;2015;154793.0;140.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;True;;72900;PLN
Toyota;Proace City;Inny;Inny;2023;11349.0;81.0;1199.0;VAN;VAN;GASOLINE;Benzyna;True;;86900;PLN
Toyota;C-HR;Inny;Inny;2023;19876.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;119900;PLN
Toyota;Land Cruiser;Inny;Inny;2024;10.0;149.0;2755.0;SUV;SUV;DIESEL;Diesel;False;;373900;PLN
Toyota;Proace City;Inny;Inny;2020;95110.0;96.0;1499.0;MINIVAN;Minivan;DIESEL;Diesel;True;;96500;PLN
Toyota;Yaris;Yaris (XP150, facelift);1.5 (110 KM) Ethanol CVT;2022;17770.0;85.0;1497.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;True;;96000;PLN
Lexus;ES;Inny;Inny;2023;22535.0;131.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;210000;PLN
Lexus;ES;Inny;Inny;2022;25000.0;160.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;123150;PLN
Lexus;RX;Inny;Inny;2020;81428.0;175.0;1998.0;SUV;SUV;GASOLINE;Benzyna;True;;179900;PLN
Lexus;RX;Inny;Inny;2020;93763.0;175.0;1998.0;SUV;SUV;GASOLINE;Benzyna;True;;177900;PLN
Lexus;ES;Inny;Inny;2023;17202.0;160.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;205900;PLN
Lexus;UX;Inny;Inny;2022;2747.0;150.0;;SUV;SUV;EV;Elektryczny;True;;179000;PLN
Lexus;RX;Inny;Inny;2021;45092.0;230.0;3456.0;SUV;SUV;HYBRID;Hybrydowy;True;;238000;PLN
Lexus;RX;Inny;Inny;2023;9200.0;136.0;2487.0;SUV;SUV;GASOLINE;Benzyna;True;;329900;PLN
Lexus;NX;Inny;Inny;2017;91845.0;175.0;1998.0;SUV;SUV;GASOLINE;Benzyna;True;;119800;PLN
Toyota;Proace City;Inny;Inny;2020;119186.0;96.0;1499.0;MINIVAN;Minivan;DIESEL;Diesel;True;;99900;PLN
Toyota;C-HR;Inny;Inny;2022;31211.0;135.0;1987.0;SUV;SUV;HYBRID;Hybrydowy;True;;139900;PLN
Toyota;Corolla Cross;Inny;Inny;2022;42700.0;112.0;1987.0;SUV;SUV;HYBRID;Hybrydowy;True;;142900;PLN
Peugeot;3008;3008 II (Phase II, 2020);1.6 (225 KM) Hybrid Automatic;2021;130000.0;164.0;1598.0;SUV;SUV;HYBRID;Hybrydowy;True;;93500;PLN
BMW;X4;Inny;Inny;2018;139696.0;135.0;1997.0;SUV;SUV;GASOLINE;Benzyna;True;;129900;PLN
Nissan;Navara;Inny;Inny;2018;108000.0;140.0;2300.0;SUV;SUV;DIESEL;Diesel;False;;105900;PLN
Nissan;Qashqai;Inny;Inny;2014;190500.0;85.0;1200.0;SUV;SUV;GASOLINE;Benzyna;False;;41900;PLN
Land Rover;Range Rover;Inny;Inny;2023;10474.0;150.0;1998.0;SUV;SUV;DIESEL;Diesel;False;;279000;PLN
Porsche;Cayenne;Inny;Inny;2020;190000.0;249.0;2995.0;SUV;SUV;HYBRID;Hybrydowy;False;;269900;PLN
Volkswagen;Passat;Passat (B8);2.0 TDI (150 KM) DSG;2016;263000.0;110.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;True;;55000;PLN
BMW;X1;X1 (E84);18d (143 KM) sDrive;2011;235000.0;77.0;1995.0;SUV;SUV;DIESEL;Diesel;True;;28000;PLN
Ford;C-MAX;Inny;Inny;2011;231600.0;70.0;1600.0;MINIVAN;Minivan;DIESEL;Diesel;True;;21900;PLN
Mercedes-Benz;Klasa V;Inny;Inny;2021;15000.0;140.0;1950.0;MINIVAN;Minivan;DIESEL;Diesel;True;;469900;PLN
Peugeot;2008;2008 II;1.5 BlueHDi (130 KM) Automatic;2021;83250.0;96.0;1500.0;SUV;SUV;DIESEL;Diesel;True;;82900;PLN
Opel;Astra;Astra K Sports Tourer;1.6 CDTi (160 KM) ecoFLEX start&stop;2016;196600.0;118.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;True;;38700;PLN
Fiat;Doblo;Doblo II (facelift 2015);1.4 T-JET (120 KM);2017;29950.0;88.0;1368.0;MINIVAN;Minivan;GASOLINE;Benzyna;True;;69000;PLN
Skoda;Octavia;Octavia III Combi;2.0 TDI (150 KM) DPF;2015;181000.0;110.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;True;;47600;PLN
Renault;Grand Scenic;Inny;Inny;2010;250000.0;96.0;1870.0;MINIVAN;Minivan;DIESEL;Diesel;False;;21900;PLN
Hyundai;Santa Fe;Santa Fe IV;R 2.2 CRDi (197 KM) 4WD Automatic;2019;38000.0;147.0;2199.0;SUV;SUV;DIESEL;Diesel;True;;125700;PLN
Renault;Megane;Megane IV;1.3 TCe (115 KM) FAP;2020;39470.0;85.0;1332.0;SEDAN;Sedan;GASOLINE;Benzyna;True;;56500;PLN
Citroen;C3;C3 III (Phase II, 2020);1.2 PureTech (83 KM);2014;99000.0;60.0;1199.0;SUV;SUV;GASOLINE;Benzyna;True;;25900;PLN
BMW;6GT;Inny;Inny;2019;165000.0;160.0;1998.0;FASTBACK;Fastback;OTHER;Inny;True;;119900;PLN
Nissan;Juke;Juke I (facelift 2014);Inny;2016;75000.0;140.0;1618.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;55000;PLN
Audi;A3;A3 (8V facelift 2016);2.0 TFSI (190 KM) quattro S tronic;2020;94000.0;169.0;2000.0;SEDAN;Sedan;OTHER;Inny;True;;107500;PLN
Peugeot;508;508 II SW;1.6 PureTech (180 KM) S&S Automatic;2021;64000.0;132.0;1598.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;109000;PLN
Scania;R;Inny;Inny;2015;1004332.0;331.0;12742.0;SEMI_TRAILER_TRUCK;Ciągnik siodłowy;DIESEL;Diesel;True;;104427;PLN
Audi;Q7;Inny;Inny;2022;17134.0;250.0;2995.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;349900;PLN
BMW;Seria 5;Inny;Inny;2017;132000.0;195.0;2993.0;KOMBI;Kombi;DIESEL;Diesel;True;;129900;PLN
Mercedes-Benz;Klasa A;Inny;Inny;2012;150000.0;90.0;1600.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;42700;PLN
Ford;EcoSport;Inny;Inny;2015;187962.0;91.0;998.0;SUV;SUV;GASOLINE;Benzyna;True;;35300;PLN
Peugeot;Expert;Inny;Inny;2016;207000.0;94.0;1997.0;PANEL_VAN;Furgon;DIESEL;Diesel;True;;33900;PLN
Ford;Mondeo;Mondeo III Hatchback (facelift 2010);2.0 TDCI (140 KM) Duratorq;2010;285654.0;102.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;False;;18500;PLN
Skoda;Fabia;Inny;Inny;2020;185766.0;70.0;999.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;34900;PLN
BMW;X5;X5 (E70);48i (355 KM) xDrive Automatic;2010;160000.0;261.0;4800.0;SUV;SUV;GASOLINE;Benzyna;True;;40000;PLN
Renault;Master;Inny;Inny;2019;76079.0;125.0;2299.0;VAN;VAN;DIESEL;Diesel;False;;75777;PLN
Hyundai;i30;i30 III;1.6 CRDi (136 KM);2016;168200.0;100.0;1551.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;39500;PLN
Peugeot;308;Inny;Inny;2021;25667.0;96.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;59900;PLN
Volkswagen;Golf;Inny;Inny;2012;243000.0;77.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;True;;26900;PLN
Toyota;RAV4;Inny;Inny;2020;73600.0;130.0;2487.0;SUV;SUV;HYBRID;Hybrydowy;False;;134999;PLN
Ford;Focus;Inny;Inny;2011;200098.0;92.0;1596.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;29900;PLN
Peugeot;208;Inny;Inny;2021;63000.0;99.0;0.0;HATCHBACK;Hatchback;EV;Elektryczny;True;;72900;PLN
Citroen;C5;Inny;Inny;2016;200000.0;110.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;False;;39900;PLN
Audi;Q3;Q3 (8U facelift 2014);2.0 TDI (150 KM);2014;207004.0;99.0;1968.0;SUV;SUV;DIESEL;Diesel;True;;59900;PLN
Lexus;UX;Inny;Inny;2020;59380.0;135.0;1987.0;SUV;SUV;HYBRID;Hybrydowy;True;;134900;PLN
Cupra;Formentor;Inny;Inny;2020;45000.0;228.0;1984.0;SUV;SUV;GASOLINE;Benzyna;False;;142000;PLN
Opel;Corsa;Corsa E 5-door;1.4 (90 KM) Automatic;2016;35704.0;66.0;1398.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;37900;PLN
Volkswagen;Beetle;Inny;Inny;1970;95105.0;32.0;;FASTBACK;Fastback;GASOLINE;Benzyna;False;;69000;PLN
Hyundai;i30;Inny;Inny;2009;225912.0;85.0;1582.0;KOMBI;Kombi;DIESEL;Diesel;False;;17999;PLN
BMW;Seria 3;Inny;Inny;2010;378650.0;135.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;True;;26900;PLN
Citroen;C1;C1 II (Phase I, 2014 5-door);1.2 PureTech (82 KM);2017;41000.0;60.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;30900;PLN
BMW;X3;Inny;Inny;2019;31564.0;135.0;1998.0;SUV;SUV;GASOLINE;Benzyna;False;;141900;PLN
Peugeot;308;Inny;Inny;2018;257000.0;74.0;1499.0;KOMBI;Kombi;DIESEL;Diesel;True;;33500;PLN
Renault;Megane;Inny;Inny;2009;169202.0;80.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;19900;PLN
Opel;Mokka;Inny;Inny;2015;125939.0;103.0;1364.0;SUV;SUV;GASOLINE;Benzyna;True;;45900;PLN
Volvo;C40;Inny;Inny;2022;6526.0;170.0;1000.0;COUPE;Coupe;EV;Elektryczny;True;;184900;PLN
BMW;Seria 3;Inny;Inny;2019;159324.0;140.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;False;;78719;PLN
Seat;Alhambra;Alhambra I (7M, facelift 2000);2.0 TDI (140 KM);2008;228892.0;103.0;1968.0;MINIVAN;Minivan;DIESEL;Diesel;True;;21900;PLN
Mitsubishi;ASX;Inny;Inny;2015;48000.0;110.0;1800.0;SUV;SUV;DIESEL;Diesel;True;;57000;PLN
Iveco;Daily;Inny;Inny;2022;355000.0;132.0;2998.0;REFRIGERATOR;Chłodnia;DIESEL;Diesel;True;;172077;PLN
Opel;Astra;Inny;Inny;2011;218846.0;85.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;22900;PLN
Mazda;CX-5;Inny;Inny;2021;83000.0;121.0;1998.0;SUV;SUV;GASOLINE;Benzyna;True;;99900;PLN
Jeep;Renegade;Inny;Inny;2016;103581.0;76.0;1368.0;SUV;SUV;GASOLINE;Benzyna;True;;52999;PLN
Mini;Countryman;Inny;Inny;2015;94745.0;103.0;1598.0;SUV;SUV;GASOLINE;Benzyna;True;;63999;PLN
Dacia;Lodgy;Inny;Inny;2018;198218.0;59.0;1461.0;MINIVAN;Minivan;DIESEL;Diesel;True;;32999;PLN
Nissan;Juke;Inny;Inny;2017;66534.0;63.0;1598.0;SUV;SUV;GASOLINE;Benzyna;True;;55999;PLN
Hyundai;i30;Inny;Inny;2022;60414.0;81.0;1498.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;61900;PLN
Nissan;Note;Note II (E12);1.5 dCi (90 KM);2013;162000.0;66.0;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;False;;19900;PLN
Peugeot;508;Inny;Inny;2022;26130.0;71.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;101999;PLN
Volkswagen;Multivan;Inny;Inny;2013;167610.0;132.0;1968.0;MINIVAN;Minivan;DIESEL;Diesel;True;;109900;PLN
Volkswagen;T-Roc;T-Roc;2.0 TDI SCR (150 KM) DSG;2020;;110.0;2000.0;SUV;SUV;DIESEL;Diesel;True;;99800;PLN
Ford;Focus;Inny;Inny;2018;123900.0;70.0;1498.0;KOMBI;Kombi;DIESEL;Diesel;False;;45900;PLN
Kymco;Like;Inny;Inny;2017;1366.0;2.0;50.0;OTHER;Nieznany;GASOLINE;Benzyna;False;;6570;PLN
Ford;Transit;Inny;Inny;2015;165000.0;81.0;1600.0;MINIVAN;Minivan;DIESEL;Diesel;False;;39000;PLN
Jeep;Cherokee;Inny;Inny;2008;196000.0;130.0;2777.0;OFF_ROAD;Off-road;DIESEL;Diesel;True;;36800;PLN
BMW;Seria 5;Inny;Inny;2011;221500.0;99.0;1995.0;KOMBI;Kombi;DIESEL;Diesel;True;;49800;PLN
Kia;Sorento;Sorento IV;2.5 T-GDI (281 KM) AWD DCT;2022;41200.0;207.0;2500.0;SUV;SUV;GASOLINE;Benzyna;True;;73800;PLN
Nissan;Qashqai;Inny;Inny;2016;116249.0;88.0;1618.0;SUV;SUV;GASOLINE;Benzyna;True;;67999;PLN
Alfa Romeo;MiTo;Inny;Inny;2013;97033.0;38.0;1368.0;HATCHBACK;Hatchback;LPG;LPG;True;;23999;PLN
Audi;Q3;Q3 (8U facelift 2014);2.0 TFSI (180 KM) quattro S tronic;2017;53823.0;132.0;1984.0;SUV;SUV;GASOLINE;Benzyna;True;;94900;PLN
Mazda;CX-3;Inny;Inny;2018;102000.0;89.0;1998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;69900;PLN
Audi;A4;Inny;Inny;2020;128229.0;120.0;1968.0;KOMBI;Kombi;OTHER;Inny;True;;99000;PLN
Suzuki;SX4;Inny;Inny;2012;206747.0;99.0;1910.0;HATCHBACK;Hatchback;DIESEL;Diesel;True;;22900;PLN
Toyota;Aygo;Inny;Inny;2007;128243.0;60.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;11900;PLN
Ford;Edge;Inny;Inny;2016;285000.0;154.0;1997.0;SUV;SUV;DIESEL;Diesel;False;;63900;PLN
Citroen;C4 Picasso;Inny;Inny;2007;234000.0;80.0;1590.0;MINIVAN;Minivan;DIESEL;Diesel;False;;8900;PLN
Mitsubishi;Outlander;Inny;Inny;2013;226937.0;81.0;2268.0;SUV;SUV;DIESEL;Diesel;True;;42999;PLN
Toyota;RAV4;Inny;Inny;2011;190000.0;116.0;1987.0;SUV;SUV;GASOLINE;Benzyna;False;;51999;PLN
Mazda;CX-5;Inny;Inny;2022;11360.0;142.0;2488.0;SUV;SUV;GASOLINE;Benzyna;False;;121500;PLN
Opel;Astra;Inny;Inny;2016;124000.0;92.0;1391.0;KOMBI;Kombi;GASOLINE;Benzyna;True;;52900;PLN
Honda;CR-V;Inny;Inny;2018;38334.0;127.0;1498.0;SUV;SUV;GASOLINE;Benzyna;False;;116500;PLN
Kia;XCeed;Inny;Inny;2023;13530.0;77.0;1580.0;SUV;SUV;OTHER;Inny;False;;136600;PLN
Mercedes-Benz;GLC;GLC SUV (X253);GLC 220d (170 KM) 4MATIC G-TRONIC;2015;129728.0;125.0;2143.0;SUV;SUV;DIESEL;Diesel;True;;111900;PLN
Volkswagen;Passat;Inny;Inny;2007;442000.0;103.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;False;;14900;PLN
Opel;Movano;Inny;Inny;2020;187630.0;110.0;2300.0;BUS;Bus;DIESEL;Diesel;True;;82287;PLN
Mercedes-Benz;Vito;Inny;Inny;2023;29200.0;119.0;1950.0;VAN;VAN;DIESEL;Diesel;True;;219900;PLN
Alfa Romeo;Giulietta;Inny;Inny;2012;116000.0;125.0;1368.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;29900;PLN
Volvo;XC60;Inny;Inny;2021;36086.0;257.0;1969.0;SUV;SUV;HYBRID;Hybrydowy;True;;194500;PLN
Toyota;Yaris Cross;Inny;Inny;2024;1.0;85.0;1490.0;OTHER;Nieznany;OTHER;Inny;False;;104000;PLN
Audi;A4;A4 Avant (B9 8W, facelift 2020);35 TDI (163 KM) MHEV S tronic;2020;162000.0;120.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;False;;111900;PLN
Dethleffs;Pulse T 7051 EB;Inny;Inny;2023;;;;HALF_INTEGRAL;Pół-integra;OTHER;Inny;False;;525000;PLN
Renault;Captur;Inny;Inny;2017;136000.0;87.0;1197.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;43900;PLN
Fiat;Punto;Inny;Inny;2012;190000.0;70.0;1248.0;HATCHBACK;Hatchback;DIESEL;Diesel;False;;15700;PLN
Opel;Meriva;Inny;Inny;2006;106000.0;77.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;True;;11500;PLN
Audi;A3;Inny;Inny;2008;242000.0;75.0;1595.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;False;;22400;PLN
Mazda;CX-5;Inny;Inny;2016;117985.0;141.0;2488.0;SUV;SUV;GASOLINE;Benzyna;False;;64900;PLN
Renault;Scenic;Grand Scenic II (Phase II, collection 2012);1.6 dCi energy (130 KM) Start/Stop;2012;187000.0;96.0;1598.0;MINIVAN;Minivan;DIESEL;Diesel;True;;29800;PLN
Ford;Kuga;Inny;Inny;2013;218989.0;103.0;1997.0;SUV;SUV;DIESEL;Diesel;True;;46500;PLN
Renault;Koleos;Inny;Inny;2019;85000.0;130.0;1995.0;SUV;SUV;DIESEL;Diesel;False;;95900;PLN
Toyota;Yaris;Yaris (XP150, facelift);1.5 (110 KM) Ethanol CVT;2021;38447.0;85.0;1497.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;True;;77900;PLN
Toyota;Camry;Inny;Inny;2020;134398.0;160.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;True;;97900;PLN
Toyota;RAV4;Inny;Inny;2016;89925.0;145.0;2494.0;SUV;SUV;HYBRID;Hybrydowy;True;;112900;PLN
Mini;Cooper;Inny;Inny;2012;117000.0;135.0;1598.0;CABRIO;Cabrio;GASOLINE;Benzyna;False;;34800;PLN
KNAUS;Scandinavian Selection 650 UDF;Inny;Inny;2024;0.0;0.0;0.0;TRAILER;Przyczepa kempingowa;OTHER;Inny;True;;247000;PLN
Peugeot;3008;Inny;Inny;2015;263255.0;110.0;1997.0;SUV;SUV;DIESEL;Diesel;False;;37700;PLN
Nissan;Qashqai;Inny;Inny;2016;89000.0;85.0;1197.0;SUV;SUV;GASOLINE;Benzyna;False;;54900;PLN
Toyota;C-HR;Inny;Inny;2023;19860.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;True;;129850;PLN
Toyota;Proace;Inny;Inny;2022;66666.0;107.0;1997.0;KOMBI;Kombi;DIESEL;Diesel;True;;189900;PLN
